1,5023838,2019-04-11 13:05:04,37.79472,15.21271,0,0,12,0,1,800
1,3217790,2019-04-11 13:05:00,37.25268,15.08846,43,110,10,1,1,11800
1,5060952,2019-04-11 13:05:07,37.24826,15.21915,0,0,11,1,1,0
1,4151543,2019-04-11 13:00:36,37.51896,15.09961,0,0,11,1,1,0
1,4151543,2019-04-11 13:01:36,37.52035,15.10138,13,48,10,1,1,200
1,4151543,2019-04-11 13:02:36,37.52133,15.10261,4,24,11,1,1,300
1,4151543,2019-04-11 13:03:36,37.5219,15.10216,0,0,12,1,1,400
1,4151543,2019-04-11 13:04:36,37.52243,15.10141,23,314,11,1,1,500
1,4151543,2019-04-11 13:05:08,37.52304,15.10065,0,0,11,0,1,600
1,4478917,2019-04-11 13:02:16,37.72551,15.18759,0,0,12,1,1,0
1,4478917,2019-04-11 13:03:16,37.72531,15.18487,27,262,13,1,1,200
1,4478917,2019-04-11 13:04:16,37.72904,15.18448,35,4,11,1,1,600
1,4478917,2019-04-11 13:05:05,37.73236,15.18517,0,0,10,0,1,1000
1,4351430,2019-04-11 12:53:13,37.5866,15.14056,2,0,16,1,1,0
1,4351430,2019-04-11 12:53:13,37.5866,15.14056,2,0,16,1,1,0
1,4351430,2019-04-11 13:03:58,37.58657,15.14046,5,0,23,1,1,0
1,4351430,2019-04-11 13:04:52,37.58646,15.14042,0,0,11,1,1,0
1,4351430,2019-04-11 13:05:09,37.58648,15.14051,4,0,33,0,1,0
1,4121958,2019-04-11 12:10:49,37.75807,15.17209,0,0,13,1,1,0
1,4121958,2019-04-11 12:10:49,37.75807,15.17209,0,0,13,1,1,0
1,4121958,2019-04-11 12:10:49,37.75807,15.17209,0,0,13,1,1,0
1,4121958,2019-04-11 13:01:07,37.75783,15.17255,4,246,13,1,1,0
1,4121958,2019-04-11 13:01:59,37.7579,15.17565,38,118,11,1,1,300
1,4121958,2019-04-11 13:02:15,37.75749,15.17726,48,34,10,1,1,500
1,4121958,2019-04-11 13:02:59,37.75758,15.18174,47,106,10,1,1,900
1,4121958,2019-04-11 13:03:59,37.75964,15.19173,59,116,10,1,1,1900
1,4398905,2019-04-11 13:03:00,37.21808,15.22456,0,0,10,1,1,0
1,4398905,2019-04-11 13:05:00,37.21854,15.2217,18,0,11,1,1,300
1,4398905,2019-04-11 13:05:09,37.21874,15.22183,0,0,10,0,1,300
1,3257734,2019-04-11 10:57:12,37.27365,14.79791,0,0,12,0,1,500
1,3257734,2019-04-11 10:59:01,37.2737,14.79788,0,0,17,1,1,0
1,3257734,2019-04-11 10:59:01,37.2737,14.79788,0,0,17,1,1,0
1,3257734,2019-04-11 10:59:01,37.2737,14.79788,0,0,17,1,1,0
1,4070415,2019-04-11 13:03:48,37.58632,15.10269,14,180,11,1,1,9700
1,4070415,2019-04-11 13:04:49,37.58583,15.10274,9,178,11,1,1,9800
1,4070415,2019-04-11 13:05:10,37.58595,15.10282,0,14,11,0,1,9800
1,4094485,2019-04-11 12:55:13,37.7083,15.17426,0,12,11,1,1,0
1,4094485,2019-04-11 12:56:13,37.70715,15.17254,32,272,11,1,1,200
1,4094485,2019-04-11 12:57:13,37.7091,15.16877,52,324,11,1,1,700
1,4094485,2019-04-11 12:58:13,37.71453,15.16692,37,344,11,1,1,1400
1,4094485,2019-04-11 12:59:13,37.71833,15.16588,32,352,11,1,1,1900
1,4094485,2019-04-11 12:59:39,37.71949,15.16539,27,332,11,1,1,2000
1,4094485,2019-04-11 13:00:13,37.72192,15.16467,19,30,11,1,1,2300
1,4094485,2019-04-11 13:01:13,37.72544,15.16672,32,20,11,1,1,2800
1,4094485,2019-04-11 13:01:18,37.72571,15.16649,36,304,11,1,1,2800
1,4094485,2019-04-11 13:02:13,37.72795,15.16354,26,348,11,1,1,3400
1,4094485,2019-04-11 13:03:13,37.73068,15.16107,29,324,11,1,1,3800
1,4094485,2019-04-11 13:04:13,37.73435,15.15923,39,322,11,1,1,4300
1,4094485,2019-04-11 13:05:08,37.73439,15.15846,7,64,10,0,1,4600
1,5047749,2019-04-11 13:02:24,37.53529,15.11513,0,0,11,1,1,0
1,5047749,2019-04-11 13:02:24,37.53529,15.11513,0,0,11,1,1,0
1,5047749,2019-04-11 13:02:24,37.53529,15.11513,0,0,11,1,1,0
1,5047749,2019-04-11 13:04:05,37.53531,15.11509,0,0,11,1,1,0
1,5047749,2019-04-11 13:05:05,37.53537,15.11504,2,184,11,1,1,0
1,4172466,2019-04-11 12:42:58,37.65916,15.14025,0,148,11,1,1,0
1,4172466,2019-04-11 13:00:55,37.65913,15.1403,0,182,11,1,1,0
1,4172466,2019-04-11 13:01:53,37.66213,15.13912,31,268,11,1,1,300
1,4172466,2019-04-11 13:02:53,37.6612,15.13965,34,174,11,1,1,900
1,4172466,2019-04-11 13:03:10,37.65984,15.13996,8,170,11,1,1,1000
1,4172466,2019-04-11 13:03:53,37.65662,15.1401,3,144,11,1,1,1400
1,4172466,2019-04-11 13:04:54,37.65879,15.14032,0,12,16,1,1,1500
1,4172466,2019-04-11 13:05:16,37.65882,15.14033,0,16,11,0,1,1500
1,5040487,2019-04-11 13:04:05,37.51131,15.02426,0,0,12,1,1,0
1,5040487,2019-04-11 13:05:14,37.51129,15.02423,1,0,18,1,1,0
